Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\virgin and child.jpg,418,700,"(315, 315)"
D:/Thesis/realism_data/Academicism\vladimir orlov-davydov.jpg,453,750,"(72, 72)"
D:/Thesis/realism_data/Academicism\walking on water christ saves the sinking peter.jpg,525,360,"(0, 0)"
D:/Thesis/realism_data/Academicism\washerwomen of fouesnant.jpg,1109,1418,"(86.00439999999999, 83.9978)"
D:/Thesis/realism_data/Academicism\watching the baby.jpg,640,465,
D:/Thesis/realism_data/Academicism\watering the horses on the puszta.jpg,840,553,
D:/Thesis/realism_data/Academicism\wayfarer.jpg,829,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\wedded.jpg,2040,3510,"(300, 300)"
D:/Thesis/realism_data/Academicism\wedding at cana.jpg,458,600,"(300, 300)"
D:/Thesis/realism_data/Academicism\white horse. study..jpg,332,400,"(0, 0)"
D:/Thesis/realism_data/Academicism\why comes he not.jpg,791,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\winter.jpg,420,536,"(96, 96)"
D:/Thesis/realism_data/Academicism\witch of endor.jpg,674,567,
D:/Thesis/realism_data/Academicism\woman at her toilet.jpg,564,705,"(72, 72)"
D:/Thesis/realism_data/Academicism\woman of cervara and her child.jpg,750,983,"(350, 350)"
D:/Thesis/realism_data/Academicism\woman with a fruit bowl.jpg,800,1012,"(96, 96)"
D:/Thesis/realism_data/Academicism\woman's head with ram horns.jpg,1458,1437,"(72, 72)"
D:/Thesis/realism_data/Academicism\woman's head.jpg,599,671,"(300, 300)"
D:/Thesis/realism_data/Academicism\young breton asleep.jpg,600,795,"(96, 96)"
D:/Thesis/realism_data/Academicism\young cosette sweeping.jpg,1885,2990,"(300, 300)"
D:/Thesis/realism_data/Academicism\young greeks attending a cock fight.jpg,4658,3232,
D:/Thesis/realism_data/Academicism\young man with a book.jpg,1255,1061,"(300, 300)"
D:/Thesis/realism_data/Academicism\young mother and her children.jpg,578,700,"(600, 600)"
D:/Thesis/realism_data/Academicism\young mother gazing at her child.jpg,1845,2565,"(300, 300)"
D:/Thesis/realism_data/Academicism\young page in florentine garb.jpg,600,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\young peasant girl.jpg,372,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\young shepherdess.jpg,1395,1906,"(500, 500)"
D:/Thesis/realism_data/Academicism\young woman contemplating two embracing children.jpg,3456,2693,"(400, 400)"
D:/Thesis/realism_data/Academicism\young woman in an interior.jpg,703,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\young worker.jpg,1537,2057,"(500, 500)"
D:/Thesis/realism_data/Academicism\yvonette.jpg,2133,3367,"(300, 300)"
D:/Thesis/realism_data/Academicism\zenobia found by shepherds on the banks of the araxes.jpg,2034,2661,"(300, 300)"
D:/Thesis/realism_data/Academicism\zinaida yusupova naryshkina.jpg,640,787,"(0, 0)"
D:/Thesis/realism_data/Academicism\élie frédéric forey.jpg,338,512,
