Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\sunday in poissy.jpg,594,424,"(96, 96)"
D:/Thesis/realism_data/Academicism\sunlight.jpg,917,1019,"(350, 350)"
D:/Thesis/realism_data/Academicism\supper at emmaus.jpg,350,420,"(96, 96)"
"D:/Thesis/realism_data/Academicism\supreme pity, jean huss.jpg",399,500,"(96, 96)"
"D:/Thesis/realism_data/Academicism\suzanne, from ''the marriage of figaro''.jpg",387,599,
D:/Thesis/realism_data/Academicism\sweet doing nothing.jpg,2000,1457,"(0, 0)"
D:/Thesis/realism_data/Academicism\sweet flowers.jpg,557,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\sympathy.jpg,759,944,"(72, 72)"
D:/Thesis/realism_data/Academicism\são joão batista no cárcere.jpg,800,600,"(72, 72)"
D:/Thesis/realism_data/Academicism\talisman.jpg,1134,659,"(96, 96)"
D:/Thesis/realism_data/Academicism\tanagra workshop.jpg,1128,794,"(0, 0)"
D:/Thesis/realism_data/Academicism\tarquinius and lucretia.jpg,2056,1588,"(72, 72)"
D:/Thesis/realism_data/Academicism\tavern scene.jpg,1130,909,
D:/Thesis/realism_data/Academicism\tea for the bishop.jpg,770,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\teen and children.jpg,2008,3456,"(300, 300)"
D:/Thesis/realism_data/Academicism\tender thoughts.jpg,350,544,"(96, 96)"
D:/Thesis/realism_data/Academicism\tenderness.jpg,450,579,"(96, 96)"
D:/Thesis/realism_data/Academicism\teresina.jpg,482,720,"(72, 72)"
D:/Thesis/realism_data/Academicism\tersicore.jpg,248,328,"(72, 72)"
D:/Thesis/realism_data/Academicism\the abbot hontonx.jpg,324,400,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the abduction of psyche.jpg,1000,1399,
D:/Thesis/realism_data/Academicism\the admiring glance.jpg,762,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the age.jpg,1445,1908,"(300, 300)"
D:/Thesis/realism_data/Academicism\the amateurs.jpg,900,589,"(300, 300)"
D:/Thesis/realism_data/Academicism\the amorous dancers.jpg,452,800,"(600, 600)"
D:/Thesis/realism_data/Academicism\the annunciation after carlo maratta.jpg,988,1200,"(72, 72)"
D:/Thesis/realism_data/Academicism\the annunciation to the shepherds.jpg,796,1024,
D:/Thesis/realism_data/Academicism\the annunciation.jpg,300,573,"(300, 300)"
D:/Thesis/realism_data/Academicism\the antique juggling girl.jpg,561,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the apostles john and paul.jpg,340,400,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the apotheosis of bavaria, study.jpg",725,887,"(2400, 2400)"
D:/Thesis/realism_data/Academicism\the apotheosis of bavaria.jpg,760,650,"(2400, 2400)"
D:/Thesis/realism_data/Academicism\the appearance of christ to mary magdalene.jpg,1134,855,"(96, 96)"
D:/Thesis/realism_data/Academicism\the appearance of christ to the people detail.jpg,480,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\the apple girl.jpg,350,574,"(96, 96)"
D:/Thesis/realism_data/Academicism\the apple picker.jpg,723,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\the approaching storm.jpg,440,570,"(96, 96)"
D:/Thesis/realism_data/Academicism\the arab jeweller.jpg,2913,3782,"(150, 150)"
"D:/Thesis/realism_data/Academicism\the archangel saint michael, wearing a plumed helmet with the colors of austria.jpg",371,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the architect of the coliseum.jpg,545,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the art lesson.jpg,2304,3307,"(72, 72)"
D:/Thesis/realism_data/Academicism\the art lovers or the painter.jpg,722,900,"(305, 305)"
D:/Thesis/realism_data/Academicism\the artist sculpting tanagra.jpg,388,570,"(300, 300)"
D:/Thesis/realism_data/Academicism\the artist's daughter.jpg,631,650,"(1200, 1200)"
D:/Thesis/realism_data/Academicism\the artist's little sister.jpg,507,680,"(72, 72)"
D:/Thesis/realism_data/Academicism\the artist's model.jpg,1280,905,"(75, 75)"
D:/Thesis/realism_data/Academicism\the austrian emperor josef ii riding a horse.jpg,2731,3508,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the awakened man.jpg,417,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the awakening of psyche.jpg,1265,2592,
D:/Thesis/realism_data/Academicism\the awakening.jpg,350,429,"(96, 96)"
D:/Thesis/realism_data/Academicism\the baptism of christ.jpg,350,612,"(96, 96)"
D:/Thesis/realism_data/Academicism\the baptism.jpg,575,720,"(72, 72)"
D:/Thesis/realism_data/Academicism\the basilica of san marco in venice.jpg,1024,851,
D:/Thesis/realism_data/Academicism\the bath of psyche.jpg,1417,4322,"(72, 72)"
D:/Thesis/realism_data/Academicism\the bath.jpg,650,911,"(350, 350)"
D:/Thesis/realism_data/Academicism\the bather.jpg,800,1082,"(300, 300)"
D:/Thesis/realism_data/Academicism\the bathers.jpg,2220,2950,"(600, 600)"
D:/Thesis/realism_data/Academicism\the battle of friedland.jpg,900,490,"(300, 300)"
"D:/Thesis/realism_data/Academicism\the battle of st vincent, 14 februrary.jpg",944,557,"(72, 72)"
D:/Thesis/realism_data/Academicism\the bearer of bad tidings from le monde illustré.jpg,3535,2550,"(150, 150)"
D:/Thesis/realism_data/Academicism\the beautiful bandurria player.jpg,750,1126,"(96, 96)"
D:/Thesis/realism_data/Academicism\the beautiful portia.jpg,600,749,"(300, 300)"
D:/Thesis/realism_data/Academicism\the bingo.jpg,512,404,"(96, 96)"
D:/Thesis/realism_data/Academicism\the bird charmer.jpg,614,750,"(200, 200)"
D:/Thesis/realism_data/Academicism\the birth of christ.jpg,350,383,"(96, 96)"
D:/Thesis/realism_data/Academicism\the birth of pindar.jpg,3251,2433,"(72, 72)"
D:/Thesis/realism_data/Academicism\the birth of venus.jpg,1600,997,"(72, 72)"
D:/Thesis/realism_data/Academicism\the birthday party.jpg,1750,1135,"(300, 300)"
D:/Thesis/realism_data/Academicism\the blue dress.jpg,1554,2000,
D:/Thesis/realism_data/Academicism\the blue ribbon.jpg,451,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the bohemian.jpg,1709,2659,"(300, 300)"
D:/Thesis/realism_data/Academicism\the bouquet.jpg,835,1100,"(0, 0)"
D:/Thesis/realism_data/Academicism\the brazilian lumberjack.jpg,501,701,"(96, 96)"
D:/Thesis/realism_data/Academicism\the bread snack.jpg,2452,3163,"(300, 300)"
D:/Thesis/realism_data/Academicism\the broken pitcher.jpg,2818,4500,"(72, 72)"
D:/Thesis/realism_data/Academicism\the bunch of grapes.jpg,608,779,"(100, 100)"
D:/Thesis/realism_data/Academicism\the burial of christ.jpg,350,441,"(96, 96)"
D:/Thesis/realism_data/Academicism\the butterfly.jpg,548,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the byzantine emperor honorius.jpg,463,656,"(0, 0)"
D:/Thesis/realism_data/Academicism\the calling of abraham.jpg,350,246,"(96, 96)"
D:/Thesis/realism_data/Academicism\the calling of david.jpg,804,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\the capture.jpg,1023,1472,"(96, 96)"
D:/Thesis/realism_data/Academicism\the cardinal étienne-charles de loménie de brienne.jpg,482,600,"(100, 100)"
D:/Thesis/realism_data/Academicism\the cardinal's portrait.jpg,1400,1086,
D:/Thesis/realism_data/Academicism\the catapult.jpg,700,594,"(300, 300)"
D:/Thesis/realism_data/Academicism\the central portal of st. mark of venice.jpg,457,600,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the cervarole the women of cervara, roman states.jpg",279,456,"(100, 100)"
D:/Thesis/realism_data/Academicism\the cheater.jpg,3232,2363,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the cherry branch.jpg,350,512,"(96, 96)"
D:/Thesis/realism_data/Academicism\the chiarrucia.jpg,849,1048,"(0, 0)"
D:/Thesis/realism_data/Academicism\the childhood of pico della mirandola.jpg,593,800,"(300, 300)"
D:/Thesis/realism_data/Academicism\the chilly girl.jpg,350,431,"(96, 96)"
D:/Thesis/realism_data/Academicism\the christening.jpg,2000,1474,"(180, 180)"
D:/Thesis/realism_data/Academicism\the cicada.jpg,322,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the collector.jpg,512,624,"(300, 300)"
D:/Thesis/realism_data/Academicism\the connoisseurs.jpg,2208,2676,
D:/Thesis/realism_data/Academicism\the coquette.jpg,1563,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the corner of the villa.jpg,2000,2000,"(81, 81)"
D:/Thesis/realism_data/Academicism\the corpus christi.jpg,758,547,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the cotton market workers in the cotton market.jpg,583,768,"(96, 96)"
D:/Thesis/realism_data/Academicism\the cotton market.jpg,800,595,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the count of almaviva, from ''the barber of seville''.jpg",759,1062,"(72, 72)"
D:/Thesis/realism_data/Academicism\the countess brownlow.jpg,2135,3456,"(300, 300)"
"D:/Thesis/realism_data/Academicism\the countess of almaviva, from ''the guilty mother''.jpg",2474,4040,"(400, 400)"
D:/Thesis/realism_data/Academicism\the countess of keller.jpg,2117,2767,"(300, 300)"
D:/Thesis/realism_data/Academicism\the court of the lions in the alhambra de granada.jpg,800,435,"(72, 72)"
D:/Thesis/realism_data/Academicism\the crucifixion.jpg,771,1200,"(96, 96)"
D:/Thesis/realism_data/Academicism\the cup of milk.jpg,350,501,"(96, 96)"
D:/Thesis/realism_data/Academicism\the dance of the bacchantes.jpg,4000,2448,"(300, 300)"
D:/Thesis/realism_data/Academicism\the daphnephoria.jpg,3510,1635,"(300, 300)"
D:/Thesis/realism_data/Academicism\the daughter of jephthah.jpg,635,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the daughter of zion.jpg,385,267,"(72, 72)"
D:/Thesis/realism_data/Academicism\the days catch.jpg,652,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the dead caesar.jpg,605,310,"(72, 72)"
D:/Thesis/realism_data/Academicism\the death of brunelleschi.jpg,1041,1458,"(300, 300)"
D:/Thesis/realism_data/Academicism\the death of caesar.jpg,1129,667,"(0, 0)"
D:/Thesis/realism_data/Academicism\the death of captain franchetti in 1870.jpg,408,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the death of julius caesar.jpg,450,325,"(72, 72)"
D:/Thesis/realism_data/Academicism\the death of moses.jpg,400,288,"(300, 300)"
D:/Thesis/realism_data/Academicism\the death of priam.jpg,466,366,"(200, 200)"
D:/Thesis/realism_data/Academicism\the death of seneca.jpg,978,1200,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the death of tiberius.jpg,1001,775,"(96, 96)"
D:/Thesis/realism_data/Academicism\the death of virginia.jpg,12616,7666,"(72, 72)"
D:/Thesis/realism_data/Academicism\the departure of hektor.jpg,2000,1341,"(300, 300)"
D:/Thesis/realism_data/Academicism\the departure of jacob.jpg,1000,796,"(72, 72)"
D:/Thesis/realism_data/Academicism\the departure of the newlyweds.jpg,950,560,"(350, 350)"
D:/Thesis/realism_data/Academicism\the deposition.jpg,548,462,"(72, 72)"
D:/Thesis/realism_data/Academicism\the diet.jpg,1060,1428,"(72, 72)"
D:/Thesis/realism_data/Academicism\the discovery of moses.jpg,646,800,"(198, 198)"
D:/Thesis/realism_data/Academicism\the discovery of romulus and remus.jpg,3231,2293,"(72, 72)"
D:/Thesis/realism_data/Academicism\the dispersion of the apostles.jpg,1000,709,"(300, 300)"
D:/Thesis/realism_data/Academicism\the distraction.jpg,573,799,"(72, 72)"
D:/Thesis/realism_data/Academicism\the doctrine.jpg,1260,871,"(72, 72)"
D:/Thesis/realism_data/Academicism\the dream of the believer.jpg,606,436,"(72, 72)"
D:/Thesis/realism_data/Academicism\the dressing room.jpg,512,674,"(71.98487, 71.98487)"
D:/Thesis/realism_data/Academicism\the dropper in the fields.jpg,280,407,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the duc de la rochefoucauld-doudeauville.jpg,389,570,"(300, 300)"
D:/Thesis/realism_data/Academicism\the duel after the masquerade.jpg,5000,3419,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the duet.jpg,792,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the dying gladiator.jpg,1000,741,"(0, 0)"
D:/Thesis/realism_data/Academicism\the eavesdropper.jpg,1074,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the ebb.jpg,1000,592,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the elder sister, reduction.jpg",350,428,"(96, 96)"
D:/Thesis/realism_data/Academicism\the elder sister.jpg,6238,8422,
D:/Thesis/realism_data/Academicism\the embroiderers.jpg,350,268,"(96, 96)"
D:/Thesis/realism_data/Academicism\the emptied cup.jpg,2551,3458,"(72, 72)"
D:/Thesis/realism_data/Academicism\the end of the corrida.jpg,2825,1629,"(72, 72)"
D:/Thesis/realism_data/Academicism\the end of the game of cards.jpg,500,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\the end of the story.jpg,366,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\the engraver bernardo rico.jpg,2305,2953,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\the enrollment of the volunteers of 1792.jpg,1200,665,"(72, 72)"
D:/Thesis/realism_data/Academicism\the escape.jpg,1899,2584,
D:/Thesis/realism_data/Academicism\the evening angel.jpg,1226,1024,"(300, 300)"
D:/Thesis/realism_data/Academicism\the execution of lady jane grey.jpg,865,678,"(96, 96)"
D:/Thesis/realism_data/Academicism\the expansionist the traveled man.jpg,2848,1760,"(72, 72)"
D:/Thesis/realism_data/Academicism\the expulsion of adam and eve from the garden of paradise.jpg,756,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\the fall.jpg,351,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the farewell.jpg,431,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the farm girl.jpg,478,800,"(300, 300)"
D:/Thesis/realism_data/Academicism\the feast at thérèse.jpg,390,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the fiancee of belus.jpg,2000,2911,"(300, 300)"
D:/Thesis/realism_data/Academicism\the field.jpg,401,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the final touch.jpg,987,726,"(72, 72)"
D:/Thesis/realism_data/Academicism\the first lesson.jpg,447,594,
D:/Thesis/realism_data/Academicism\the first mourning.jpg,3300,2634,"(72, 72)"
D:/Thesis/realism_data/Academicism\the first taste.jpg,350,478,"(96, 96)"
D:/Thesis/realism_data/Academicism\the fisherman and the siren.jpg,1400,2180,"(300, 300)"
D:/Thesis/realism_data/Academicism\the fishermans wooing from the pears annual christmas.jpg,333,700,"(0, 0)"
D:/Thesis/realism_data/Academicism\the flight into egypt.jpg,500,701,"(0, 0)"
D:/Thesis/realism_data/Academicism\the flirtation.jpg,1041,863,"(72, 72)"
D:/Thesis/realism_data/Academicism\the flood.jpg,4000,2008,"(300, 300)"
D:/Thesis/realism_data/Academicism\the flower girl.jpg,583,1001,"(350, 350)"
D:/Thesis/realism_data/Academicism\the flower pickers.jpg,814,987,
D:/Thesis/realism_data/Academicism\the flower seller.jpg,523,1000,"(150, 150)"
D:/Thesis/realism_data/Academicism\the flower vendor.jpg,610,745,"(72, 72)"
D:/Thesis/realism_data/Academicism\the flute concert.jpg,800,477,"(300, 300)"
D:/Thesis/realism_data/Academicism\the flute lesson.jpg,350,442,"(96, 96)"
D:/Thesis/realism_data/Academicism\the foam sprite study.jpg,1620,2200,"(72, 72)"
D:/Thesis/realism_data/Academicism\the foam sprite.jpg,597,799,"(96, 96)"
D:/Thesis/realism_data/Academicism\the ford.jpg,350,775,"(96, 96)"
D:/Thesis/realism_data/Academicism\the fortune teller.jpg,1000,661,"(72, 72)"
D:/Thesis/realism_data/Academicism\the fountain at st. peter's cathedral in rome.jpg,1208,1474,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the fountain of the sweet waters of asia, on the bosphorus.jpg",2000,1039,"(180, 180)"
D:/Thesis/realism_data/Academicism\the friendly gossips.jpg,2789,2160,"(400, 400)"
D:/Thesis/realism_data/Academicism\the frugal meal.jpg,350,570,"(96, 96)"
D:/Thesis/realism_data/Academicism\the game of chess.jpg,684,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\the game seller.jpg,365,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the garden arbor.jpg,1316,1588,"(360, 283)"
D:/Thesis/realism_data/Academicism\the garden of the hesperides.jpg,2765,2777,"(300, 300)"
D:/Thesis/realism_data/Academicism\the gates of dawn.jpg,837,1572,"(96, 96)"
D:/Thesis/realism_data/Academicism\the gaul ducar decapitates the roman general gaius flaminius at the battle of lake trasimene.jpg,504,654,"(96, 96)"
D:/Thesis/realism_data/Academicism\the general dourakine.jpg,334,499,
D:/Thesis/realism_data/Academicism\the gilded fan.jpg,1000,2637,"(600, 600)"
D:/Thesis/realism_data/Academicism\the girl in the meadow.jpg,1920,1570,
D:/Thesis/realism_data/Academicism\the girl or the vase.jpg,852,544,"(96, 96)"
D:/Thesis/realism_data/Academicism\the girls of alvito.jpg,1336,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the glade.jpg,795,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the gladiators.jpg,998,1675,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the golden fleece, medea's potion.jpg",1616,2510,"(72, 72)"
D:/Thesis/realism_data/Academicism\the golden fleece.jpg,1200,732,"(72, 72)"
D:/Thesis/realism_data/Academicism\the golden hours.jpg,1321,837,"(300, 300)"
D:/Thesis/realism_data/Academicism\the golden rays.jpg,364,500,
D:/Thesis/realism_data/Academicism\the good mother the spinning wheel.jpg,1024,744,"(100, 100)"
D:/Thesis/realism_data/Academicism\the good samaritan.jpg,1280,1864,"(72, 72)"
D:/Thesis/realism_data/Academicism\the goodbye.jpg,3811,4860,"(300, 300)"
D:/Thesis/realism_data/Academicism\the goose girl.jpg,380,800,"(300, 300)"
D:/Thesis/realism_data/Academicism\the grape picker.jpg,1000,1867,"(600, 600)"
D:/Thesis/realism_data/Academicism\the grasshopper.jpg,519,1023,"(96, 96)"
D:/Thesis/realism_data/Academicism\the group of idylls.jpg,358,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the gypsy camp.jpg,720,562,"(72, 72)"
D:/Thesis/realism_data/Academicism\the gypsy woman's grooming.jpg,798,600,"(600, 600)"
D:/Thesis/realism_data/Academicism\the gypsy.jpg,564,685,"(72, 72)"
D:/Thesis/realism_data/Academicism\the hammock.jpg,2000,1471,
D:/Thesis/realism_data/Academicism\the harvester.jpg,460,648,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the head of a girl.jpg,713,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the head of an old man.jpg,841,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the head of the apostle peter.jpg,832,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the heart's awakening.jpg,3765,5385,"(600, 600)"
D:/Thesis/realism_data/Academicism\the help of the little shepherd.jpg,1279,1600,"(96, 96)"
D:/Thesis/realism_data/Academicism\the hero yashitzone.jpg,1864,1408,
D:/Thesis/realism_data/Academicism\the holy family.jpg,696,1000,"(96, 96)"
D:/Thesis/realism_data/Academicism\the hookah lighter.jpg,1809,1513,"(300, 300)"
D:/Thesis/realism_data/Academicism\the hostess.jpg,433,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the hurdy-gurdy man.jpg,1330,1925,"(300, 300)"
D:/Thesis/realism_data/Academicism\the idyll.jpg,1218,706,"(143.99259999999998, 143.99259999999998)"
D:/Thesis/realism_data/Academicism\the incredulity of saint thomas.jpg,1802,2731,"(96, 96)"
D:/Thesis/realism_data/Academicism\the indiscretion.jpg,750,1023,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the interior of the basilica of santa maria maggiore, rome.jpg",512,367,"(300, 300)"
D:/Thesis/realism_data/Academicism\the inundation.jpg,532,700,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the ionian dance motus doceri gaudet ionicos, matura virgo, et fingitur artibus.jpg",859,640,"(72, 72)"
D:/Thesis/realism_data/Academicism\the italian tavern.jpg,1000,704,"(0, 0)"
D:/Thesis/realism_data/Academicism\the jewel of the fields.jpg,350,648,"(96, 96)"
D:/Thesis/realism_data/Academicism\the judgement of paris.jpg,800,348,"(601, 601)"
D:/Thesis/realism_data/Academicism\the judgment of king solomon.jpg,603,463,"(96, 96)"
D:/Thesis/realism_data/Academicism\the judgment of paris.jpg,2253,3200,"(96, 96)"
D:/Thesis/realism_data/Academicism\the kelpie.jpg,500,348,"(200, 200)"
D:/Thesis/realism_data/Academicism\the kidnapping of cosette.jpg,376,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the king drinks.jpg,600,398,"(0, 0)"
D:/Thesis/realism_data/Academicism\the kiss.jpg,1250,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the knitter.jpg,350,423,"(96, 96)"
D:/Thesis/realism_data/Academicism\the knitting girl.jpg,701,1118,"(300, 300)"
D:/Thesis/realism_data/Academicism\the knuckle players.jpg,839,1024,"(72, 72)"
D:/Thesis/realism_data/Academicism\the lady at the morning toilet.jpg,768,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the lady in white.jpg,784,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the lambs.jpg,1720,3442,"(300, 300)"
D:/Thesis/realism_data/Academicism\the lament for icarus.jpg,2285,2703,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the last moments of maximilian, emperor of mexico.jpg",1005,768,"(72, 72)"
D:/Thesis/realism_data/Academicism\the last of the garrison.jpg,944,638,"(72, 72)"
D:/Thesis/realism_data/Academicism\the last supper.jpg,1153,702,"(143.99259999999998, 143.99259999999998)"
D:/Thesis/realism_data/Academicism\the last tamoio.jpg,1000,686,"(72, 72)"
D:/Thesis/realism_data/Academicism\the last watch of hero.jpg,600,872,"(700, 700)"
D:/Thesis/realism_data/Academicism\the laughing maid.jpg,2000,1496,"(0, 0)"
D:/Thesis/realism_data/Academicism\the letter.jpg,512,629,"(300, 300)"
D:/Thesis/realism_data/Academicism\the liberal arts with their spirits.jpg,977,650,"(2400, 2400)"
D:/Thesis/realism_data/Academicism\the little beggar.jpg,600,969,"(300, 300)"
D:/Thesis/realism_data/Academicism\the little fisherman.jpg,458,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\the little hug.jpg,350,513,"(96, 96)"
D:/Thesis/realism_data/Academicism\the little knitter.jpg,350,565,"(96, 96)"
D:/Thesis/realism_data/Academicism\the little marauder.jpg,1263,2290,"(600, 600)"
D:/Thesis/realism_data/Academicism\the little mishap.jpg,280,280,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the little shepherdess.jpg,4783,6727,
D:/Thesis/realism_data/Academicism\the lost game.jpg,900,708,"(300, 300)"
D:/Thesis/realism_data/Academicism\the lost love.jpg,638,801,"(350, 350)"
D:/Thesis/realism_data/Academicism\the love letter.jpg,705,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\the lumberjack's daughter.jpg,807,1000,"(150, 150)"
"D:/Thesis/realism_data/Academicism\the madonna del bacio at san marco, venice.jpg",621,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\the madonna of the roses.jpg,1293,1880,"(500, 500)"
D:/Thesis/realism_data/Academicism\the maharashtrian lady.jpg,414,599,"(100, 100)"
D:/Thesis/realism_data/Academicism\the maid with the yellow hair.jpg,918,1247,"(300, 300)"
D:/Thesis/realism_data/Academicism\the marathon soldier.jpg,472,600,"(72, 72)"
D:/Thesis/realism_data/Academicism\the marchioness of perinat.jpg,1940,2660,"(96, 96)"
D:/Thesis/realism_data/Academicism\the marquise d'hervey saint-denis as diane.jpg,482,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\the marvelous sauce.jpg,540,424,"(0, 0)"
D:/Thesis/realism_data/Academicism\the massage in the hamam.jpg,1024,684,"(150, 150)"
D:/Thesis/realism_data/Academicism\the memory.jpg,363,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\the messenger.jpg,563,716,"(72, 72)"
D:/Thesis/realism_data/Academicism\the milkmaid.jpg,484,696,"(2835, 2835)"
D:/Thesis/realism_data/Academicism\the miracle of the gaderene swine.jpg,800,526,"(72, 72)"
D:/Thesis/realism_data/Academicism\the miraculous draught.jpg,688,512,
D:/Thesis/realism_data/Academicism\the mirror narcissa.jpg,1000,874,"(600, 600)"
D:/Thesis/realism_data/Academicism\the mirror of nature.jpg,659,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the mischievous one.jpg,350,557,"(96, 96)"
D:/Thesis/realism_data/Academicism\the missionary's adventures.jpg,1732,1296,"(300, 300)"
D:/Thesis/realism_data/Academicism\the mocking of christ. from the biblical sketches..jpg,1024,697,"(0, 0)"
D:/Thesis/realism_data/Academicism\the mocking of christ.jpg,790,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\the morning after the celebration.jpg,5000,3905,
D:/Thesis/realism_data/Academicism\the mother of sisera looked out a window.jpg,603,797,"(200, 200)"
D:/Thesis/realism_data/Academicism\the motherland.jpg,1329,2227,"(250, 250)"
D:/Thesis/realism_data/Academicism\the multiplication of breads.jpg,1024,578,"(0, 0)"
D:/Thesis/realism_data/Academicism\the muse of poesie.jpg,1215,1890,
D:/Thesis/realism_data/Academicism\the muse.jpg,350,492,"(96, 96)"
D:/Thesis/realism_data/Academicism\the muses garden.jpg,720,578,
D:/Thesis/realism_data/Academicism\the music lesson.jpg,2783,2550,"(300, 300)"
D:/Thesis/realism_data/Academicism\the musician.jpg,645,900,"(400, 400)"
D:/Thesis/realism_data/Academicism\the narrative of philitas.jpg,2995,2375,"(72, 72)"
D:/Thesis/realism_data/Academicism\the necklace.jpg,554,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\the negro barber in suez.jpg,652,902,"(350, 350)"
D:/Thesis/realism_data/Academicism\the new arrival.jpg,1371,1793,"(300, 300)"
D:/Thesis/realism_data/Academicism\the new bracelet.jpg,457,640,"(72, 72)"
D:/Thesis/realism_data/Academicism\the new jewels.jpg,436,600,
D:/Thesis/realism_data/Academicism\the new suitor.jpg,827,1127,"(0, 0)"
"D:/Thesis/realism_data/Academicism\the noordermarkt by night, amsterdam.jpg",387,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the nun.jpg,447,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\the nut gatherers.jpg,3903,2603,"(900, 900)"
D:/Thesis/realism_data/Academicism\the nymph of the river.jpg,625,1937,"(300, 300)"
D:/Thesis/realism_data/Academicism\the nymphaeum.jpg,1045,723,"(300, 300)"
D:/Thesis/realism_data/Academicism\the oath of brutus before the statue.jpg,764,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the odysseus.jpg,1888,2329,"(72, 72)"
D:/Thesis/realism_data/Academicism\the offended one.jpg,2153,2897,"(96, 96)"
D:/Thesis/realism_data/Academicism\the opium smoker.jpg,534,747,"(72, 72)"
D:/Thesis/realism_data/Academicism\the oranges.jpg,350,452,"(96, 96)"
D:/Thesis/realism_data/Academicism\the oreads.jpg,570,756,"(96, 96)"
D:/Thesis/realism_data/Academicism\the pain.jpg,1792,3152,"(72, 72)"
D:/Thesis/realism_data/Academicism\the painter benito soriano murillo.jpg,2402,3051,"(310, 310)"
D:/Thesis/realism_data/Academicism\the painter joseph binder's adventure.jpg,3168,5037,"(72, 72)"
D:/Thesis/realism_data/Academicism\the painter juan rivas y ortiz.jpg,2407,2953,"(300.0, 300.0)"
