Filename,Width,Height,DPI Information
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xiii. ornaments in stucco, existing in the time of the burial chamber of l. arrunzio..jpg",1500,1388,"(352, 352)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xiv. inscriptions and fragments of the burial chambers of the family arrunzia figures carved from barbault..jpg",1500,1387,"(347, 347)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xl. view of a tomb oldest existing bridge in a vineyard near lugano..jpg",1500,1349,"(286, 286)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xli. external view of the three rooms before burial..jpg",1500,1086,"(297, 297)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xlii. interior view of one of the three rooms before burial..jpg",1500,1227,"(299, 299)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xliii. plan and elevation of a burial chamber..jpg",967,1500,"(236, 236)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xv. inscriptions and fragments of the burial chambers of the family arrunzia figures carved from barbault..jpg",1500,1337,"(588, 588)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xvi. inscriptions and fragments of the burial chambers of the family arrunzia figures carved from barbault...jpg",1500,1008,"(307, 307)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xvii. burial chamber just steps away from the family of l. arrunzio..jpg",1500,1361,"(347, 347)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xx. inscriptions and fragments of the burial chamber above..jpg",1500,1354,"(275, 275)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxi. urn of marble found in the burial chamber above figures carved from barbault..jpg",1500,1002,"(336, 336)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxii. plan of the mausoleum of constance..jpg",1500,1215,"(266, 266)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxiii. remains of the great building burial added to the mausoleum of constance..jpg",966,1500,"(225, 225)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxiv. columns with their capitals, architrave, frieze and cornice existing under the arches inside the mausoleum of.jpg",1500,1105,"(368, 368)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxix. view of the tomb of the scipios believed outside porta s. sebastiano..jpg",1054,1500,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxv. large urn of porphyry, within which is believed to have been placed the body of constance..jpg",1007,1500,"(448, 448)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxvi. previous cross-section of large urn and other details..jpg",985,1500,"(401, 401)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxvii. plan of a factory tomb outside porta maggiore in a vineyard next to tower pignataro..jpg",978,1500,"(647, 647)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxviii. plan, and elevation cross-section of the tomb of the scipios..jpg",1500,1131,"(295, 295)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxx. plan and elevation of a factory located not far from the burial tower slave..jpg",1054,1500,"(203, 203)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxi. fragment of stucco gouged by the time of nicchioni is one of the interior of the factory before burial..jpg",963,1500,"(226, 226)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxii. plan and external view of the tomb of alexander severus located outside porta s. john about a mile from the .jpg",1500,1224,"(265, 265)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxiii. insight into the tomb of alexander severus..jpg",1500,1192,"(320, 320)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxiv. grand marble urn believed to alexander severus and his mother julia mamea figures carved from barbault..jpg",1500,1113,"(295, 295)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxix. plan and section of the three rooms of the family of augustus believed burial..jpg",1006,1500,"(228, 228)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxv. rear of the previous special urn..jpg",1500,1129,"(292, 292)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxvi. hips and split of the urn itself figures carved from barbault..jpg",997,1500,"(211, 211)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxvii. plan and elevation of a tomb located on the ancient via appia near the vineyard buonamici..jpg",1500,1103,"(301, 301)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xxxviii. cutaway view of the tomb before..jpg",1006,1500,"(214, 214)"
"D:/Thesis/realism_data/neoclassicism\the round temple on the piazza bocca della verità, rome.jpg",4000,2686,
"D:/Thesis/realism_data/neoclassicism\the round tower, plate iii from `carceri d`invenzione`.jpg",583,768,"(0, 0)"
D:/Thesis/realism_data/neoclassicism\the school of athens after raphael.jpg,944,494,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the seller of cupids.jpg,770,600,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\the town and harbour of toulon.jpg,1207,701,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\the vestals attending the sacred fire.jpg,796,685,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the waterfalls at tivoli.jpg,2302,1618,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the well.jpg,1500,1119,"(659, 659)"
D:/Thesis/realism_data/neoclassicism\the wives of darius before alexander the great.jpg,1734,1380,"(300.0, 300.0)"
D:/Thesis/realism_data/neoclassicism\theodore atkinson jr.jpg,872,1098,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\thomas amory ii.jpg,897,1115,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\thomas aston coffin.jpg,788,1001,"(310, 310)"
"D:/Thesis/realism_data/neoclassicism\thomas dundas, futuro primo barone dundas.jpg",671,1024,"(400, 400)"
D:/Thesis/realism_data/neoclassicism\thomas greene.jpg,807,1024,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\thomas keymer of kidwelly, à la chinoise.jpg",931,1200,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\three ladies adorning a herm of hymen.jpg,1280,1018,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\time orders old age to destroy beauty.jpg,3240,4240,"(72.0, 72.0)"
"D:/Thesis/realism_data/neoclassicism\title page collection of several drawings engraved after barbieri da cento known as guercino engraved on copper and presented to thomas jenkins, paint.jpg",1111,1500,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\tivoli landscapes 1748 by joseph vernet.jpg,2942,2129,"(56, 56)"
D:/Thesis/realism_data/neoclassicism\vanitas still life with a book a glass roemer a skull a lute a pack of cards and piece of parchment.jpg,900,670,"(180, 180)"
D:/Thesis/realism_data/neoclassicism\vedi titolo.jpg,2122,980,"(300.0, 300.0)"
D:/Thesis/realism_data/neoclassicism\venus anadyomene.jpg,572,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\venus directing aeneas and achates to carthage.jpg,636,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\venus lamenting the death of adonis.jpg,2703,2487,"(240, 240)"
D:/Thesis/realism_data/neoclassicism\venus showing mars her doves making a nest in his helmet.jpg,795,1200,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\venus ushering paris to helen.jpg,1027,1200,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\venus, wounded by diomedes, is saved by iris.jpg",3189,2391,"(96, 96)"
"D:/Thesis/realism_data/neoclassicism\view of the flavian amphitheatre, called the colosseum.jpg",1500,960,"(793, 793)"
D:/Thesis/realism_data/neoclassicism\view of the prato of the villa borghese.jpg,4000,2756,
D:/Thesis/realism_data/neoclassicism\view of the tiber and castel st. angelo.jpg,1030,756,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\villa at caprarola.jpg,5593,2383,
D:/Thesis/realism_data/neoclassicism\voltaire nude.jpg,472,768,"(300.0, 300.0)"
D:/Thesis/realism_data/neoclassicism\walls of rome with santa maria del popolo in the distance.jpg,4000,2709,
D:/Thesis/realism_data/neoclassicism\william brooke.jpg,603,749,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\william fermor.jpg,5839,7904,
D:/Thesis/realism_data/neoclassicism\william gordon of fyvie british army officer.jpg,2333,3260,"(400, 400)"
"D:/Thesis/realism_data/neoclassicism\william hamilton of bangour, poet.jpg",633,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\william vassall and his son leonard.jpg,834,1021,"(310, 310)"
D:/Thesis/realism_data/neoclassicism\william weddell.jpg,3092,4260,
D:/Thesis/realism_data/neoclassicism\wolfgang amadeus mozart in 1767.jpg,496,750,
D:/Thesis/realism_data/neoclassicism\woman reading half length by guercino.jpg,1209,1500,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\woman with a lyre.jpg,1200,979,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\women and warriors, by guercino.jpg",1500,1102,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\women in classical dress attending a young bride.jpg,2000,1513,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\woodbury langdon.jpg,895,1120,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\young lady with a bird and dog.jpg,910,1093,"(350, 350)"
